FD,SCI,CO,PPI_SUM,BF_Ex,BF_Ag,BF_Co,BF_Em,BF_Op,Gender_male,MonthsInJob,Age
-0.38533226,-0.062520474,0.3674953,-1.1090983,-0.29599026,-0.0913101,0.107990555,0.028138094,-0.044922855,-0.21019588,-0.10086599,0.38867688
-0.26287386,0.0111736115,0.20519318,0.2585796,-0.54860646,-0.11223122,-0.07890557,0.118130155,0.12128217,-0.25803426,-0.03995367,-0.25308585
-0.17671344,-0.06243623,0.3676572,-0.8453535,1.1792532,0.10108611,0.31413853,0.38409096,-0.1793609,-0.17737667,0.27089688,1.5731215
-0.25697094,0.014967186,-0.61528677,-0.06762049,-0.28234616,-0.06728734,-0.024289057,-0.5852889,0.030613057,-0.29138836,-0.09906056,0.085582964
-0.03759925,-0.07309095,0.12789635,-0.028654385,-0.60967964,-0.15750131,-0.10958643,0.20324904,-0.2917136,-0.30627137,-0.25182098,0.97425294
-0.7835628,-0.021701813,-0.0409414,-1.2293518,-0.9938438,-0.063563034,-0.07912453,-0.2044917,0.10249007,-0.2580233,-0.14351542,-0.27470982
-0.16276945,-0.008660587,-0.07364685,0.39991787,0.5667005,0.072719276,-0.13430144,0.035254546,-0.2935306,-0.17704277,0.04076845,-1.6590925
-0.1087328,0.07383388,0.29280993,0.13732871,0.595928,-0.2472954,-0.2854054,-0.33399466,0.047291163,-0.19422685,0.9257762,0.971905
0.056357153,0.0017099809,0.7897613,0.21417437,0.44886523,-0.58924377,0.043142408,-0.3541764,-0.31024808,-0.33244857,-0.20934342,0.8232866
-0.08055614,0.041114643,-0.59469086,0.4341092,-0.19510269,-0.055056266,-0.009756437,0.17450756,0.17279893,-0.26312262,-0.2671065,-0.6108517
-0.037411653,0.054337416,0.1709524,-0.34685355,-1.1304743,0.058281813,-0.09063235,0.01626965,0.08052877,-0.24567778,-0.19059804,-0.4791442
-0.21673891,-0.06160189,0.12503281,0.36949524,-0.23356085,-0.05035683,0.16267543,0.22679609,-0.020431228,-0.105944075,-0.20729515,-1.516029
-0.032609116,-0.01848104,-0.27115512,-0.17059757,1.0018547,-1.0558205,-0.1888052,0.08649431,0.055541463,-0.31511024,-0.5015339,0.4282367
-0.04229399,0.08157282,-0.053834677,0.26151258,-0.3586574,-0.061479546,-0.14815918,0.10346658,-0.2576979,-0.18587598,-0.23092882,-0.37794498
-0.17556173,0.21397546,0.4556945,0.25399652,1.0394803,0.051333975,0.04137458,0.54218745,-0.049521264,-0.32915342,0.09313561,1.2693338
-0.07579464,0.1005032,0.12383058,0.2908283,-1.0310622,-0.1389184,-0.113634706,0.10398955,-0.022576887,-0.26623288,-0.37949723,-0.5876379
2.0808766,-0.030672725,0.0914539,-0.38766944,-0.21048176,-0.012862558,-0.31131074,0.30786678,0.13176464,-0.15088397,0.33797532,0.38120613
0.023423918,-0.46766186,-0.021452218,-0.41540655,0.31508756,-0.07285918,-0.14491099,-0.54453295,0.120251976,-0.20957127,-0.23129831,-1.4227151
-0.11097455,-0.15147543,0.18410558,0.46072856,-0.3369665,-0.10276979,-0.08659251,0.120717235,0.14982104,-0.18122077,-0.018951619,-1.1760284
-0.1889367,0.087851,-0.5828861,-0.2995404,-0.28935197,0.10705951,0.1258457,-0.16596597,0.09436393,-0.17449442,-0.3583117,-1.0136198
-0.112411715,0.07018028,0.29175532,0.15919238,-0.41588202,1.6814353,0.12778762,0.051758934,0.11986286,-0.3004467,-0.07119248,1.532283
-0.4309216,-0.0817145,0.106468745,0.37175152,-0.5405649,-0.10220479,0.08112303,-0.16050836,0.21684,-0.26118723,-0.12971264,-0.9107686
3.0202491,0.06507534,0.3012157,0.55929404,0.8786189,0.17698811,0.08658389,0.41643593,0.4281047,-0.11091749,0.35299805,-0.6096137
-0.0026419575,0.15791923,-0.3089014,-0.68842775,-0.66131127,0.27507415,-0.032849714,0.0990355,0.04085314,-0.327593,-0.42847583,0.9174953
-0.22039652,-0.19590466,0.2352879,0.24474272,-0.5533006,-0.6250467,0.046648204,0.36930415,-0.43421626,-0.31943518,-0.68786323,-0.4817414
-0.08511798,0.040577684,0.22015901,0.21367475,-0.3408382,-0.06567134,0.1153401,0.12628613,-0.1945342,-0.2387589,0.086088255,-0.32589945
-0.6980313,-0.09418164,0.6119306,-1.4849955,-0.4220503,0.041769695,-0.13648868,0.14617023,0.14047436,-0.26480955,0.06427274,-0.6208786
0.13487044,-0.119112715,-0.4769209,0.7450901,0.7159098,-0.030258728,-0.37717807,-0.27933612,0.10083504,-0.23202647,0.12109539,-0.7236835
-0.51187086,-0.42755663,0.13452764,-0.8612296,-0.3919435,-0.11693658,0.1123888,0.12290237,0.10483103,-0.22186275,-0.42620972,-0.4866547
0.45125628,0.05535274,-0.18910892,0.98522675,-0.65582705,0.15198374,0.16626906,0.2217922,0.09164881,-0.21004865,1.9484501,0.7564275
-0.0180294,-0.13552794,-0.24887432,-0.1296862,1.1036205,-1.0182985,0.09815764,-0.30621082,-0.0021977741,-0.16766135,-0.58711344,0.9062602
-0.08784763,-0.070110984,-0.10587101,0.34313908,-0.25471294,0.26633608,-0.17423083,-0.115862116,0.29652363,-0.26298875,-0.05400888,-1.2216215
-0.09210037,-0.09381123,0.03077667,0.3926703,-0.42867538,-0.06758263,0.13402715,-0.22473155,0.19696638,-0.23907776,-0.20688781,-0.36548114
0.06713447,0.26027542,0.036017668,0.10688374,0.41130883,1.0676099,0.12577744,-0.15959775,0.22332944,-0.2042633,-0.10392489,-1.0147066
-0.14161225,-0.04967329,0.033686515,0.33827892,0.45882696,-0.06755002,0.016239818,-0.5697614,0.24656075,-0.27075467,0.10949758,-0.4994235
-0.6454009,-0.14976063,-0.020351725,0.11449346,-0.40229878,-0.09476074,0.08634226,-0.15748468,0.17617396,-0.2593482,-0.15217984,-0.3533279
-0.102530755,-0.14722572,-0.56066597,0.14307916,-0.9677495,-0.52527165,0.06501224,0.06521457,0.096911855,-0.23163472,-0.16049582,-0.37507942
-0.4322062,0.22779153,0.2170276,0.15966773,-0.5359762,-0.10602094,-0.087028526,0.17430776,0.17797178,-0.22293653,0.23783031,0.48103678
0.11852921,0.52938294,0.30320978,0.2865283,1.3762687,-0.17050257,0.25181282,0.018066216,0.16524364,-0.22926645,1.5881205,1.2237258
0.0062859645,-0.06782429,-0.10098524,0.21005665,-0.5003918,-0.07991957,0.013563585,0.07524745,-0.17657025,-0.20122562,-0.20321493,0.42712256
-0.5303487,0.14963944,0.2450773,0.39607587,-0.22050546,-0.44017074,0.045893773,-0.15071249,0.12344526,-0.29327106,0.26796713,-0.98290914
-0.18852872,-0.13439573,-0.0045989077,0.13233273,-0.14923523,-0.015846578,0.04039108,0.12678403,-0.19922099,-0.24624334,-0.2212318,0.16963539
-0.0460159,0.050728146,-0.1511816,0.13219638,0.8899595,0.11066634,0.11520602,-0.056258734,0.049954496,-0.31540346,-0.34169576,0.72244406
0.061569467,0.60729617,0.19582815,1.4094416,1.2406719,0.27867028,0.19252859,0.058832068,-0.029552875,-0.2766218,0.02589126,2.9262054
-0.12204393,-0.19226743,-0.082556896,-0.07322771,0.9199667,-0.028688082,-0.2713018,-0.19784257,-0.18687595,-0.24824359,0.52721894,1.1991913
-0.463663,-0.032700773,0.23122297,0.09873315,0.87991875,0.086546615,0.013431018,0.11617177,0.114628024,-0.19012506,0.30414167,1.8152027
-0.30222622,0.0134868445,0.1300044,-1.2650017,-0.5758482,-0.6765031,0.09599755,-0.24978188,0.15181278,-0.24355473,0.10798978,-0.62439305
0.024670232,0.11105444,0.25630164,0.39678726,-0.19223854,0.5144005,0.36230358,-0.18169478,0.111801036,-0.2362386,2.8306284,0.74253875
-0.08484918,0.064753115,-0.15670125,0.37913013,0.76614034,-0.09776454,-0.029796606,0.12690216,-0.24195464,-0.18635076,-0.17057987,-0.67806035
0.40406585,-0.11242212,0.032989986,-0.096223414,-1.2794092,-0.08734559,0.21005967,-0.2327181,0.061846014,-0.31323326,-0.6787926,-0.7460473
0.81464964,-0.038668424,-0.46829823,-0.23697633,1.1417364,0.26576257,0.13612552,-0.4135549,-0.5504282,-0.15154779,0.81165355,0.8934735
-0.30101293,0.12689498,-0.06717879,-0.69691324,0.5523597,-0.05124102,0.15406811,0.10254173,-0.26453164,-0.21362099,-0.05959992,-0.67569137
-0.46445778,-0.028425971,0.1696716,0.25355795,-0.5941905,-0.12238432,0.11397206,0.38353124,-0.21918729,-0.28984246,-0.20611759,-0.29433948
-0.09445136,0.079114705,0.26860556,-1.094904,-0.5844794,-0.17398728,0.04974535,0.052905634,0.15872525,-0.24608126,-0.1198168,0.7810993
0.057573088,0.06735129,-0.007335648,0.15314859,0.8169818,0.015829882,0.09736621,0.13881917,0.16780241,-0.27845818,-0.2099573,0.6480951
0.0018651523,-0.14912045,-0.017170126,-0.63155437,1.0063171,0.026282156,0.19341469,-0.1778602,-0.12538484,-0.11015895,-0.07464792,-1.7941811
-0.0018699989,0.12690417,0.018990008,-0.279244,1.0522248,0.010963969,0.0024432484,-0.16930823,0.13189107,-0.13229787,0.03618921,-0.7303597
-0.041795675,-0.06677688,0.32898813,0.0062809503,-1.285904,-0.110069804,-0.026467618,0.018162144,0.057192862,-0.26357034,-0.17413124,0.29411396
-0.7959303,-0.06834023,0.20903343,-0.024821175,-0.68094486,-0.17848444,0.080798656,0.034370277,0.07813672,-0.23307456,0.6498161,0.35089782
-0.2923118,0.12690167,0.037674233,-0.102077596,0.110231765,0.03721437,-0.17990407,-0.7161821,-0.40075305,-0.24982943,-0.21041434,-0.9153413
0.063263565,-0.05008063,0.13557476,0.41901895,-0.27991167,0.043392375,0.14923401,-0.1608964,-0.2794565,-0.19284178,-0.14864188,-0.92415607
-0.29599655,-0.17038518,-0.09717006,-0.31448105,-0.3134154,-0.082581505,0.12074503,-0.02417653,-0.18944663,-0.14594027,-0.12979971,-1.3729179
-0.43320972,-0.12769116,0.0058395723,0.20380484,-0.37996948,-0.11392588,-0.084579565,-0.3687455,0.10855317,-0.2354199,0.04890685,-0.56378824
-0.25924984,0.104558915,0.27989113,0.272538,-0.3800694,0.02011336,-0.02673893,0.1780401,0.18926162,-0.2616854,0.14387675,-0.5402334
0.03698374,-0.06796376,0.058845855,-0.681208,-0.44376484,-0.78756195,-0.118828975,0.01830681,0.08957723,-0.2583781,-0.08776071,0.8132936
-0.59268206,0.0013454289,-0.013950256,0.03119352,-0.4278686,0.49936265,-0.08752045,-0.50207514,0.05011122,-0.34448302,-0.17707972,0.22573563
-0.62517166,0.10133177,-0.03283422,-1.0471486,0.509386,0.002667375,0.08496441,-0.52226496,0.10090597,-0.19612719,-0.0066566016,-0.8384492
-0.70234877,-0.058999967,0.24529737,0.2179072,-0.6135217,-0.085310504,0.0061201677,0.08313101,0.10469111,-0.27733213,-0.13903773,0.7553175
-0.31298104,-0.039609242,0.32667434,0.12503873,1.2340715,-0.038113814,-0.07046513,0.076689236,0.21074992,-0.2997554,-0.3169529,1.2493008
-0.091706805,-0.00079039426,0.05984764,0.05688219,0.5726339,0.17009105,0.100273535,-0.250494,0.2085293,0.26972508,0.03632418,-0.7391942
0.05694747,0.19199681,0.18958627,-0.6463927,-0.9765074,-0.2873064,0.39180887,-0.34273645,0.15153734,0.38282612,1.4734622,0.8318141
-0.10012846,0.20664214,-0.1455949,0.31663027,-0.6772937,0.9744015,0.18805702,-0.24485026,0.12759386,0.36378977,-0.24635625,-2.1601691
2.4857512,0.14651069,0.24093531,-0.16364829,0.947903,-0.024831973,0.047594216,-0.29165378,0.3868554,0.30438706,0.1992064,-0.22148594
0.22307989,0.047981776,0.15859994,0.46380568,1.2898351,-0.27098307,0.090580374,-0.33193856,-0.22622901,0.29264805,1.508416,1.5117033
-0.73430365,-0.11819709,-0.16453435,-1.6239189,-1.1134732,-0.2721911,0.19564247,-0.38296527,-0.21741973,0.35935223,1.0064224,0.5414275
-0.12621798,0.24537411,0.8404577,0.44027033,-0.23750883,-0.017781502,-0.17356265,-0.27684614,0.2310455,0.4029615,-0.2063309,-1.5911887
-0.26476586,-0.15853266,0.1975548,0.14305896,-0.6835227,-0.13624933,-0.06940368,-0.385274,0.12121773,0.2155958,-0.13762856,0.3545571
-0.1830171,0.13822366,-0.16858023,-0.70137715,-0.43219066,0.1317946,0.086122595,-0.21402025,0.04332925,0.31616113,-0.16387361,-0.89155906
-0.34347796,0.0060964124,0.10714817,0.13645129,0.918267,-0.04540287,-0.0715315,0.19341701,0.072110355,0.30854902,0.15144187,-0.89526457
-0.060181927,0.08493366,0.14790295,-0.090971105,0.6051661,-0.08017165,-0.13235885,0.02892431,-0.30320454,0.38721082,-0.25706896,1.0445864
-0.33274028,0.052101757,0.20177792,-0.71909255,1.3158844,-0.06991226,-0.06349577,-0.08583069,0.14885011,0.34004083,-0.23020415,0.91073215
-0.11956256,-0.002523637,0.2012532,-0.05433659,-0.5931935,-0.036095563,-0.1182393,0.058340993,-0.18780027,0.49377528,0.13094267,0.86233974
2.4326975,0.078313835,0.20258747,0.42710394,0.64884603,0.09241363,0.25228167,0.38145387,-0.43684497,0.24098113,0.3313727,-0.9563502
-0.21308975,0.10108517,-0.22376657,0.03912338,-0.52615213,0.35671917,0.08350811,-0.4657519,-0.15598103,0.48133898,0.58985883,1.1327511
0.014431639,-0.08221346,0.042477854,-0.08806245,-1.0074002,-0.20371772,-0.013178184,-0.27479312,-0.09685367,0.38750878,-0.2809082,0.39188984
-0.6108921,0.07296225,-0.07274527,-0.4179694,-0.25035718,-0.08408607,-0.08868453,0.050407033,0.13971405,0.38107985,-0.08419037,-0.54367703
-0.15431468,-0.2602211,-0.00629995,0.23777,-0.51626915,-0.10840342,-0.06305458,-0.2820804,-0.30140048,0.28650838,-0.3597238,-1.6277329
0.09943399,0.4089506,0.42844203,-0.05754757,1.5278558,0.29423496,0.057086006,0.33959773,0.1617548,0.3184005,0.18267632,-1.4431341
-0.08052038,-0.02680087,0.06833107,0.011752866,1.0644891,-0.022298736,-0.2453631,0.2089664,-0.3301648,0.15003718,-0.37372327,-1.3269328
-0.24142142,0.13787737,-0.6480447,-0.72319394,0.45056185,0.081758104,-0.07001383,0.124413446,0.058667105,0.22706658,0.05686959,-1.7521236
-0.09999557,-0.030103358,0.18882795,-0.22298424,1.2644721,-0.08303065,-0.0860977,-0.3147893,0.14760445,0.36430767,-0.40305883,1.0850898
-0.10610826,0.20534867,-0.6561903,0.34405473,-0.33562863,-0.0955341,-0.029373381,0.16717383,-0.021540873,0.3220245,-0.3287503,-2.026246
-0.098587856,0.08060665,0.013377787,0.21237138,-0.13580248,-0.13443069,0.19485772,-0.25095516,-0.2155085,0.33931386,-0.4398503,1.0721118
2.825395,0.2083602,1.1294762,6.0397816,1.8291857,0.20247847,0.20687114,0.70891714,0.357848,0.36488327,0.40287408,1.2756803
-0.10172553,-0.06857979,-0.07572198,0.051097933,0.7914026,0.16624843,-0.06507691,-0.22592804,0.22709918,0.21476102,-0.102159895,-0.79341865
0.7751911,0.0399932,-0.14166418,0.12270889,0.6508929,0.05385133,-0.084803365,-0.313001,-0.47865346,0.23211667,-0.076954946,-1.2622459
2.077777,0.18709293,0.2946333,0.4917298,-0.15568008,0.004263749,0.12260469,0.3613966,0.40418938,0.18109073,-0.113604456,-1.2125987
0.17956321,-0.087027244,0.00448672,0.38280988,1.0044665,0.10412309,0.19937283,-0.2754146,-0.24717022,0.20787817,0.087942526,-1.222363
0.977661,0.11436845,0.1558923,0.063358806,1.1080328,0.018381419,0.04501383,-0.17528571,-0.25637436,0.30126563,-0.00539006,-0.55880094
-0.18365969,-0.22568361,0.099533886,0.018333348,-1.1408316,-0.088763125,0.13250093,-0.31277728,0.10872583,0.21882567,-0.26622233,-1.2050624
-0.007596774,-0.020080928,0.27475888,-0.6350334,-0.7813671,-0.12238596,0.019573504,-0.24065427,-0.44850785,0.33371267,-0.34103447,0.84508955
-0.39911804,-0.15755647,-0.05002409,0.45325935,-1.0590761,-0.7214062,-0.24327534,-0.015095972,-0.26007593,0.36719024,-0.17042592,1.3577621
-0.064528465,0.12007617,0.10328154,-0.5184721,0.98839694,-0.052147504,0.09425053,-0.18495542,0.197854,0.21824473,0.1187688,-0.8453974
-0.03586733,-0.10608721,-0.1516877,0.07062355,0.7356249,0.0042741364,0.029191118,-0.14843008,0.0072057024,0.45305288,-0.1910664,0.50249
0.39911717,0.12549241,0.1093566,0.9654415,1.4650973,-0.05695908,-0.08967645,-0.29265803,-0.07659975,0.42823276,-0.17596896,1.9694041
-0.045992192,0.38670138,0.078053914,0.49843317,-0.3676138,-0.05849338,-0.08751529,0.20180467,0.27588877,0.40076292,-0.29756188,-0.655587
-0.11913396,-0.030044619,-0.62509847,0.20259778,-0.4503408,0.122409716,-0.066510685,0.07979709,-0.11625003,0.274823,-0.10325186,-0.6451187
0.034620833,0.01047692,-0.581328,0.86700314,0.6206297,0.35775134,0.4007255,0.120488994,0.19056813,0.56751513,-0.27813435,1.4576443
0.13023652,0.018928397,0.26802808,0.27407923,-0.60969186,0.38073763,0.11531946,0.10356056,0.07279619,0.4105323,1.5071887,1.0107546
-0.32341647,0.045451287,-0.7032758,0.35042632,-0.50641733,0.10866239,0.10843703,-0.34645835,0.11362543,0.31970128,-0.09735793,-0.8682477
-0.10820003,-0.08206102,0.17049906,0.2575582,-0.8966109,-0.06637774,-0.1010767,0.083096534,-0.08864622,0.3149732,0.13636161,-0.6392296
0.009028452,-0.13617314,0.15538898,0.09905699,-0.6211484,-0.13660665,0.10839834,0.101509325,0.13788365,0.41568568,-0.5085295,0.9013836
1.0480759,-0.05261733,0.08131395,0.02131368,1.7176583,-0.016444506,0.021544183,0.61398035,0.15406154,0.21488011,0.544775,1.5741541
-0.011682129,-0.10486914,-0.75973636,-0.7603158,-0.6972459,-0.10643944,0.037847042,0.14498927,-0.14057118,0.42531678,-0.3237485,0.73608124
-0.20123237,-0.25427723,0.2889072,0.22013015,0.6352365,-0.114697464,0.017982334,-0.25595972,-0.26364318,0.3171945,-0.3355048,-1.6772203
-0.07944173,-0.090124145,0.074730754,0.21236174,0.6496183,-0.075823404,-0.02096831,-0.18945076,-0.21744965,0.3209333,-0.1279544,-0.51572627
-0.022655474,-0.19091876,0.08684425,-0.34830615,-0.33674228,-0.1491726,-0.051707916,-0.2124882,-0.22939675,0.47521618,-0.27321765,-1.9439408
-0.5412288,0.234761,0.14333092,-0.76299226,-0.29122055,0.5482069,0.25350335,0.09330743,0.10419392,0.45168167,-0.2531889,1.3521372
-0.026854478,0.020973403,-0.34981203,-0.023734855,-0.38318783,-0.079444066,0.05877904,0.05882642,0.07868288,0.3909275,-0.43674204,0.33444056
0.070101,0.19047914,-0.006864348,0.26344633,-0.06271291,1.3856283,0.17606905,-0.21773759,-0.19263293,0.48852238,-0.20341611,-1.3362087
1.407984,0.04204469,0.058989882,2.5896285,0.74265754,0.17596029,-0.08877126,-0.2782084,0.33408096,0.27937895,-0.25620547,-2.249318
-0.056056835,0.1599329,0.10553058,-0.87643796,-0.28390607,-0.09282399,-0.081670955,0.031331018,0.10604038,0.39088273,-0.19566242,1.046954
-0.18024197,-0.43225658,-0.023109479,0.35342595,-0.39142728,-0.0790509,-0.26516822,0.041494265,0.16076285,0.25069866,-0.6168327,-2.4702346
-0.12975195,0.024803892,-0.57888556,-0.1094675,0.5446249,-0.07201464,0.15710002,0.11630212,0.19220892,0.30327764,-0.16221966,-0.98249817
-0.113411576,0.019084495,0.12870488,0.06448704,-0.36240223,-0.07205086,0.15422273,0.06481977,0.18510014,0.2977691,-0.046518903,-0.66956145
-0.50292534,0.024882864,-0.0788935,0.13015273,-0.4625997,-0.026839588,-0.05535765,0.067128085,-0.072147936,0.32915598,-0.15942673,-1.3095754
-0.40685207,0.21634842,0.2442794,0.2220049,-0.42664918,-0.07871109,-0.07851797,0.09124369,0.147684,0.37336454,0.071031176,-0.38413277
-0.032898422,0.0610099,0.13473214,0.18294728,-0.23768371,-0.1366128,-0.066385135,0.04204205,0.10237176,0.42887482,-0.08845998,1.1536509
0.9468733,0.018118436,0.118302554,0.2411672,1.1012886,0.03694316,0.2020103,0.30054516,0.26393926,0.21259885,-0.021765742,-1.16866
-0.2175631,0.022734646,0.038731936,-0.72308296,0.6192134,-0.055139408,-0.09326338,-0.24723099,0.19526829,0.23345785,-0.2659342,-1.4705365
-0.0008074008,-0.08753598,-0.15388234,0.06038895,-1.0229175,-0.08075662,0.06720524,-0.25864926,0.04758024,0.34107608,-0.36746913,-0.45045757
-0.2673894,0.041338217,-0.60899526,-0.21090122,-0.32362452,-0.2057403,0.050991394,-0.31716922,0.07131379,0.28266355,0.8789301,1.1447965
1.041001,0.027100774,-0.30844808,-0.4253046,0.62602943,-0.027273562,-0.3617868,0.019090569,-0.49083832,0.21557194,-0.2024084,-1.391632
1.7735189,0.59472805,-0.5092077,0.4265855,-0.008568515,-0.030265415,0.22211297,-0.035969093,0.18638724,0.5262921,0.24829797,-0.8233008
-0.029870301,0.13396198,0.12023188,0.17286861,0.76255107,0.1213356,-0.080365196,-0.27413407,0.11781231,0.33769178,-0.21909495,1.3652047
-0.55472845,-0.13014315,-0.22239594,0.12984347,-0.68502676,-0.12721078,0.14314722,0.006636761,-0.07214436,0.40909636,0.022397026,0.7151968
0.09631611,-0.09978221,0.19562955,-0.13481584,-0.63858527,-0.0880144,0.05332617,0.058784608,0.14959216,0.36674356,0.7751904,0.8849144
2.1464121,-0.08014299,0.15929416,0.6985996,1.2154291,-0.0034704332,0.19226582,0.5546328,-0.36797756,0.22307974,-0.17710933,-2.4075198
-0.069615774,-0.6322554,-0.19756348,-0.32339567,0.56890893,-0.10759612,-0.15337402,-0.28486535,0.23683909,0.30258113,-0.04871888,-1.1621709
-0.16548422,0.11475925,0.0505167,-0.17457446,0.65161437,-0.12800997,-0.22733408,0.12539788,0.26811883,0.31333715,-0.20469451,-1.3782581
-0.33570477,-0.18411042,-0.20634884,0.15203747,-0.9500553,0.27783808,0.07430319,0.13308093,-0.10948206,0.42524117,-0.030825196,-0.8099385
-0.17824334,0.07420706,0.20884563,-0.86365044,0.8943123,0.007915888,-0.0589255,0.021173049,0.10145477,0.4750573,-0.33546492,0.88674766
0.12634015,0.115907855,-0.06600203,-0.10995154,0.6570743,-0.017223136,0.13261849,0.16095288,0.065344185,0.4524048,0.12366236,1.6671896
-0.5306673,-0.058288403,-0.49538094,0.24511631,-0.37849438,-0.07244368,0.08019811,0.10021422,0.15898627,0.30499542,-0.078199856,-0.40880772
-0.030827448,0.112362355,0.2980789,0.36216775,-0.24292618,0.24429224,-0.40206417,-0.41586217,0.026609454,0.26148888,1.0401533,0.8609339
-0.040659953,-0.36152908,0.11719768,-0.9375661,-0.520207,-0.1098389,-0.1553555,-0.28524926,-0.29059634,0.51449776,-0.14820871,1.0630561
-0.24587925,-0.1290447,-0.87615895,0.8638067,-0.68290883,-0.07510561,-0.19497004,-0.2517415,0.056465574,0.23123404,-0.17933875,-2.7126036
-0.13599958,0.040756986,-0.560723,-0.38044176,-0.85360104,-0.09123813,-0.045541853,0.10335641,-0.10698811,0.46343645,-0.1901666,-0.6088722
-0.47176373,-0.059388667,0.10306924,0.23016128,-0.49196416,-0.1048509,-0.083711594,0.07422323,0.22074975,0.3337497,-0.04105854,-0.6843029
-0.4742194,-0.05399415,0.11864261,0.2254622,-0.36757076,-0.050167054,-0.0929673,-0.24653319,-0.16460669,0.36504972,-0.044146404,-0.6369882
-0.12556426,-0.1954269,0.28787088,-1.1219255,-0.99655694,-0.0882078,0.07600027,0.08210028,-0.30164558,0.3447684,-0.06206012,-1.3180344
-0.37850264,-0.3337388,-0.0073668314,-0.033265762,-0.7017581,1.0836562,-0.042295016,-0.1069281,0.14956456,0.4996311,-0.20415953,-2.2023194
0.53923833,-0.2863802,-0.6233435,-0.25580606,0.64157283,0.019722937,0.11964404,0.21751493,-0.30936727,0.19862238,0.1548535,-2.227449
0.12007722,0.10196503,-0.45780817,0.178481,-0.43041617,-0.05020494,-0.0883091,-0.27928865,-0.16712663,0.32731432,0.07004316,-0.8880724
-0.029304475,0.05595866,-0.21524356,-0.54230624,-0.33896407,0.37983537,0.19882369,-0.2330753,0.14050452,0.37787437,0.05598185,-0.43265042
-0.07532952,-0.12173191,0.16013743,0.370889,-1.0409303,0.11467192,-0.08525998,0.050846852,0.19840929,0.35177386,-0.16693084,-0.28669855
0.9408227,-0.1458255,0.0953278,0.14985014,-0.6805633,-0.09655428,0.13960722,0.14880541,-0.3770185,0.17395674,-0.035966333,-0.7613411
-0.12128591,-0.07132234,-0.61043274,0.70275134,0.6133022,-0.0698383,0.19863428,-0.31000635,0.16359347,0.27358785,0.7327405,-0.9380494
-0.32038468,0.04320734,-0.06642661,-0.67748135,-0.19208719,-0.09375904,0.18076001,-0.060085956,-0.1951437,0.35092545,-0.47276503,1.0578369
-0.20474213,0.112314634,0.12084028,-0.7591223,-0.4353237,-0.08353706,-0.08705971,0.053280495,0.17878509,0.21792121,-0.2790299,-0.47976074
0.97603416,-0.073550105,0.72563523,0.55189687,2.1252491,0.4232006,-0.0664515,1.0893369,0.3668332,0.29512274,0.17540221,2.8297246
-0.19275886,0.36047202,0.013790067,0.07903861,-0.24431834,-0.08529363,0.044926587,-0.3036659,0.20871955,0.28411633,-0.25020173,-0.7840461
-0.034255754,-0.3071652,-0.06933999,0.13704248,0.60328096,-0.16043104,-0.13418615,-0.3443953,0.2108496,0.4151194,-0.11747972,1.1216264
-0.3158111,-0.37061554,-0.34703007,-0.8173874,-0.3529001,0.098644964,0.06409235,-0.32229197,-0.19034487,0.40877068,0.10998372,-1.5806819
-0.21402204,-0.04214939,-0.024058262,-0.40248948,0.8330586,-0.03525035,-0.09427328,-0.23796448,0.21076876,0.21520795,-0.2860815,-2.0176506
-0.42708,0.042169675,-0.5359328,0.28722566,-0.37561125,-0.104387574,-0.039136086,0.18205404,-0.026146725,0.41418132,-0.03453593,-0.39534125
-0.025477313,0.15300003,-0.061117053,-0.7311608,-0.58760655,-0.10560771,0.04885393,0.11707176,-0.25707853,0.40111953,-0.2026756,0.31525385
0.08031727,-0.15551022,0.18802336,-0.62884104,-0.86135167,0.15687118,0.02408373,-0.3859082,0.03623003,0.31679025,1.4860682,0.33529907
-0.11585655,-0.037114054,0.085426636,0.77702,-0.30931658,-0.10087069,-0.10594649,-0.27498007,-0.2581872,0.3784538,-0.30310124,1.1131835
-0.2530657,-0.031551067,-0.30733192,-0.36018407,-1.097954,-0.10424706,0.10590139,0.08499549,0.056192264,0.23907013,-0.105957195,-1.9455944
0.5847336,0.39425328,-0.4685552,-0.07519026,-0.3011422,0.37870234,-0.36899722,-0.46564192,-0.03356545,0.5926579,-0.4028063,0.79375046
-0.07046737,-0.21061563,-0.293147,0.15867089,-0.8777101,0.09823161,-0.029455487,-0.0064453185,0.14045747,0.4104338,-0.08950278,-0.3923545
0.15840895,0.028770007,0.3154664,0.24327625,1.2562104,0.2807501,0.12731677,-0.0420148,-0.23014516,0.30828157,1.5397491,1.9191085
0.59801435,0.094812185,-0.14625241,0.3679675,-0.30336577,0.048186034,-0.25108844,-0.27236155,-0.356915,0.24242681,-0.23762733,0.45714003
-0.41011208,0.15980662,-0.06526465,0.14328045,-0.45859003,0.49186578,0.030693598,0.47336966,0.18886028,0.55766803,-0.03495427,0.58411324
-0.01163449,0.013095723,0.09630794,0.22097124,-0.36938924,0.0884358,-0.105803676,0.06871069,0.20781054,0.31622142,-0.25000545,-0.5847507
0.12177233,0.062008742,-0.049202945,0.17666821,-0.4318142,0.02275876,-0.041939974,0.11606903,-0.12590005,0.34595844,-0.32211104,-1.3483107
-0.10723716,0.022043161,-0.33015546,-0.17131159,0.81353253,-0.03852848,0.18709372,0.0029774946,-0.36584893,0.29019782,-0.05237671,0.36659235
